Time,Zone,Entry,Exit,Total
2026-03-17 21:14:51.397109,All,13,14,2
2026-03-17 21:14:51.531336,All,13,14,4
2026-03-17 21:14:51.665423,All,13,14,2
2026-03-17 21:14:51.808172,All,13,14,4
2026-03-17 21:14:51.943686,All,13,14,3
2026-03-17 21:14:52.080962,All,13,15,4
2026-03-17 21:14:52.217215,All,14,16,5
2026-03-17 21:14:52.355058,All,15,16,4
2026-03-17 21:14:52.499605,All,15,16,3
2026-03-17 21:14:52.648468,All,15,16,3
2026-03-17 21:14:52.802944,All,15,16,1
2026-03-17 21:14:52.979274,All,15,16,3
2026-03-17 21:14:53.124993,All,15,16,3
2026-03-17 21:14:53.276364,All,15,16,2
2026-03-17 21:14:53.456805,All,15,16,1
2026-03-17 21:14:53.595726,All,15,17,2
2026-03-17 21:14:53.731414,All,15,17,1
2026-03-17 21:14:53.870937,All,15,17,2
2026-03-17 21:14:54.005199,All,15,17,2
2026-03-17 21:14:54.146162,All,15,18,2
2026-03-17 21:14:54.303392,All,16,18,2
2026-03-17 21:14:54.452423,All,16,18,1
2026-03-17 21:14:54.596983,All,16,18,0
2026-03-17 21:14:54.748580,All,16,18,0
2026-03-17 21:14:54.889603,All,16,18,0
2026-03-17 21:14:55.029305,All,16,18,1
2026-03-17 21:14:55.173551,All,16,18,0
2026-03-17 21:14:55.320769,All,16,18,2
2026-03-17 21:14:55.465116,All,16,18,1
2026-03-17 21:14:55.608173,All,16,18,2
2026-03-17 21:14:55.745421,All,16,18,3
2026-03-17 21:14:55.886535,All,16,19,3
2026-03-17 21:14:56.035549,All,16,19,4
2026-03-17 21:14:56.227211,All,16,19,2
2026-03-17 21:14:56.406049,All,16,19,1
2026-03-17 21:14:56.560386,All,16,19,3
2026-03-17 21:14:56.699166,All,16,19,4
2026-03-17 21:14:56.842000,All,17,20,5
2026-03-17 21:14:56.979675,All,17,20,1
2026-03-17 21:14:57.123317,All,17,20,4
2026-03-17 21:14:57.267427,All,18,20,3
2026-03-17 21:14:57.407194,All,18,20,2
2026-03-17 21:14:57.541518,All,18,20,1
2026-03-17 21:14:57.690971,All,18,20,2
2026-03-17 21:14:57.833720,All,18,20,4
2026-03-17 21:14:58.116436,All,18,20,6
2026-03-17 21:14:58.287216,All,19,20,5
2026-03-17 21:14:58.554217,All,20,20,6
2026-03-17 21:14:58.695321,All,20,20,3
2026-03-17 21:14:58.842765,All,20,20,3
2026-03-17 21:14:58.987115,All,20,20,2
2026-03-17 21:14:59.135768,All,20,20,4
2026-03-17 21:14:59.419632,All,20,20,7
2026-03-17 21:14:59.689857,All,20,21,7
2026-03-17 21:14:59.850498,All,21,21,5
2026-03-17 21:15:00.021842,All,21,22,2
2026-03-17 21:15:00.203500,All,22,22,5
2026-03-17 21:15:00.402892,All,22,22,3
2026-03-17 21:15:00.580727,All,22,22,4
2026-03-17 21:15:00.862497,All,22,22,6
2026-03-17 21:15:01.020519,All,22,22,0
2026-03-17 21:15:01.168430,All,22,22,2
2026-03-17 21:15:01.353143,All,22,22,0
2026-03-17 21:15:01.513292,All,22,22,4
2026-03-17 21:15:01.658236,All,22,22,0
2026-03-17 21:15:01.796243,All,22,22,1
2026-03-17 21:15:01.943714,All,22,22,1
2026-03-17 21:15:02.088869,All,22,22,4
2026-03-17 21:15:02.235849,All,22,22,4
Time,Zone,Entry,Exit,Total
2026-03-17 21:58:02.790383,All,0,0,0
2026-03-17 21:58:02.926625,All,0,0,1
2026-03-17 21:58:03.054882,All,0,0,2
2026-03-17 21:58:03.186889,All,0,0,2
2026-03-17 21:58:03.307950,All,0,0,1
2026-03-17 21:58:03.431122,All,0,0,1
2026-03-17 21:58:03.573242,All,0,0,2
2026-03-17 21:58:03.709068,All,0,0,2
2026-03-17 21:58:03.883741,All,0,0,1
2026-03-17 21:58:04.007761,All,0,0,1
2026-03-17 21:58:04.125903,All,0,0,1
2026-03-17 21:58:04.238390,All,0,1,1
2026-03-17 21:58:04.351731,All,0,1,0
2026-03-17 21:58:04.462570,All,0,1,0
2026-03-17 21:58:04.574976,All,0,1,0
2026-03-17 21:58:04.684000,All,0,1,0
2026-03-17 21:58:04.791310,All,0,1,0
2026-03-17 21:58:04.901712,All,0,1,0
2026-03-17 21:58:05.012512,All,0,1,0
2026-03-17 21:58:05.124083,All,0,1,5
2026-03-17 21:58:05.230418,All,0,1,4
2026-03-17 21:58:05.351692,All,0,1,1
2026-03-17 21:58:05.459262,All,0,1,0
2026-03-17 21:58:05.610845,All,0,1,0
2026-03-17 21:58:05.732053,All,0,1,2
2026-03-17 21:58:05.868405,All,0,1,0
2026-03-17 21:58:05.992082,All,0,1,2
2026-03-17 21:58:06.112907,All,0,2,1
2026-03-17 21:58:06.235790,All,1,2,1
2026-03-17 21:58:06.358176,All,1,2,1
2026-03-17 21:58:06.477843,All,1,2,1
2026-03-17 21:58:06.595019,All,1,2,1
2026-03-17 21:58:06.709575,All,1,2,3
2026-03-17 21:58:06.825723,All,1,2,1
2026-03-17 21:58:06.952355,All,1,2,2
2026-03-17 21:58:07.074469,All,2,2,2
2026-03-17 21:58:07.191592,All,2,2,2
2026-03-17 21:58:07.303968,All,2,2,3
2026-03-17 21:58:07.410752,All,2,2,2
2026-03-17 21:58:07.520931,All,2,2,3
2026-03-17 21:58:07.627392,All,3,2,3
2026-03-17 21:58:07.735727,All,3,2,3
2026-03-17 21:58:07.843572,All,3,3,4
2026-03-17 21:58:07.956390,All,6,3,4
2026-03-17 21:58:08.072216,All,6,3,4
2026-03-17 21:58:08.174680,All,6,3,2
2026-03-17 21:58:08.282772,All,6,3,3
2026-03-17 21:58:08.393686,All,6,4,3
2026-03-17 21:58:08.499171,All,6,4,1
2026-03-17 21:58:08.608954,All,6,4,0
2026-03-17 21:58:08.714394,All,6,4,1
2026-03-17 21:58:08.821408,All,6,4,2
2026-03-17 21:58:08.924404,All,6,4,1
2026-03-17 21:58:09.028744,All,6,4,3
2026-03-17 21:58:09.145431,All,6,4,0
2026-03-17 21:58:09.297612,All,6,4,0
2026-03-17 21:58:09.434444,All,6,4,2
2026-03-17 21:58:09.582812,All,6,4,1
2026-03-17 21:58:09.700677,All,6,4,1
2026-03-17 21:58:09.849485,All,6,4,1
2026-03-17 21:58:09.982948,All,6,4,0
2026-03-17 21:58:10.117594,All,6,4,0
2026-03-17 21:58:10.244242,All,6,4,0
2026-03-17 21:58:10.355358,All,6,4,0
2026-03-17 21:58:10.466051,All,6,4,0
2026-03-17 21:58:10.598746,All,6,4,0
2026-03-17 21:58:10.722385,All,6,4,0
2026-03-17 21:58:10.834224,All,6,4,2
2026-03-17 21:58:10.983371,All,6,4,1
2026-03-17 21:58:11.092748,All,6,4,1
2026-03-17 21:58:11.201101,All,6,4,1
2026-03-17 21:58:11.305527,All,6,4,1
2026-03-17 21:58:11.412175,All,6,4,2
2026-03-17 21:58:11.516798,All,6,4,1
2026-03-17 21:58:11.625500,All,6,4,1
2026-03-17 21:58:11.732278,All,6,4,1
2026-03-17 21:58:11.843919,All,6,4,0
2026-03-17 21:58:11.965280,All,6,4,0
2026-03-17 21:58:12.083575,All,6,4,1
2026-03-17 21:58:12.207210,All,7,4,1
2026-03-17 21:58:12.318359,All,7,4,1
2026-03-17 21:58:12.425125,All,7,4,0
2026-03-17 21:58:12.530087,All,7,4,0
2026-03-17 21:58:12.642066,All,7,4,2
2026-03-17 21:58:12.765740,All,7,4,1
2026-03-17 21:58:12.924510,All,7,4,1
2026-03-17 21:58:13.055797,All,7,4,1
2026-03-17 21:58:13.174584,All,7,4,2
2026-03-17 21:58:13.299899,All,7,4,1
2026-03-17 21:58:13.405510,All,7,5,1
2026-03-17 21:58:13.514129,All,7,5,0
2026-03-17 21:58:13.622663,All,7,5,0
2026-03-17 21:58:13.725059,All,7,5,0
2026-03-17 21:58:13.847846,All,7,5,0
2026-03-17 21:58:13.974216,All,7,5,0
2026-03-17 21:58:14.085977,All,7,5,0
2026-03-17 21:58:14.216946,All,7,5,0
2026-03-17 21:58:14.320492,All,7,5,0
2026-03-17 21:58:14.423472,All,7,5,0
2026-03-17 21:58:14.528686,All,7,5,0
2026-03-17 21:58:14.633817,All,7,5,0
2026-03-17 21:58:14.737164,All,7,5,1
2026-03-17 21:58:14.847871,All,7,5,1
2026-03-17 21:58:14.955991,All,7,5,1
2026-03-17 21:58:15.064003,All,7,5,0
2026-03-17 21:58:15.169954,All,7,5,0
2026-03-17 21:58:15.274701,All,7,5,0
2026-03-17 21:58:15.376674,All,7,5,0
2026-03-17 21:58:15.487416,All,7,5,0
2026-03-17 21:58:15.609753,All,7,5,0
2026-03-17 21:58:15.723473,All,7,5,0
2026-03-17 21:58:15.857162,All,7,5,0
2026-03-17 21:58:15.998256,All,7,5,0
2026-03-17 21:58:16.110970,All,7,5,0
2026-03-17 21:58:16.226723,All,7,5,1
2026-03-17 21:58:16.347387,All,7,5,2
2026-03-17 21:58:16.449691,All,7,5,1
2026-03-17 21:58:16.554832,All,7,5,0
2026-03-17 21:58:16.659860,All,7,5,1
2026-03-17 21:58:16.762983,All,7,5,0
2026-03-17 21:58:16.867881,All,7,5,0
2026-03-17 21:58:16.973635,All,7,5,0
2026-03-17 21:58:17.077179,All,7,5,0
2026-03-17 21:58:17.182667,All,7,5,0
2026-03-17 21:58:17.289678,All,7,5,0
2026-03-17 21:58:17.398116,All,7,5,1
2026-03-17 21:58:17.504235,All,7,5,0
2026-03-17 21:58:17.614138,All,7,5,0
2026-03-17 21:58:17.727410,All,7,5,0
2026-03-17 21:58:17.832440,All,7,5,0
2026-03-17 21:58:17.936613,All,7,5,1
2026-03-17 21:58:18.038220,All,7,5,2
2026-03-17 21:58:18.141135,All,7,5,1
2026-03-17 21:58:18.241684,All,7,5,1
2026-03-17 21:58:18.345357,All,7,5,1
2026-03-17 21:58:18.447190,All,7,5,2
2026-03-17 21:58:18.554274,All,7,5,2
2026-03-17 21:58:18.658289,All,7,5,3
2026-03-17 21:58:18.760254,All,7,5,3
2026-03-17 21:58:18.866278,All,7,5,1
2026-03-17 21:58:18.970890,All,7,5,1
2026-03-17 21:58:19.076126,All,7,5,1
2026-03-17 21:58:19.180478,All,7,5,1
2026-03-17 21:58:19.285400,All,7,5,1
2026-03-17 21:58:19.392330,All,7,5,1
2026-03-17 21:58:19.499525,All,7,5,1
2026-03-17 21:58:19.600826,All,7,5,1
2026-03-17 21:58:19.706563,All,7,5,1
2026-03-17 21:58:19.813245,All,7,5,2
2026-03-17 21:58:19.916529,All,7,5,1
2026-03-17 21:58:20.019389,All,7,5,1
2026-03-17 21:58:20.124910,All,7,5,1
2026-03-17 21:58:20.232815,All,7,5,1
2026-03-17 21:58:20.337539,All,7,5,2
2026-03-17 21:58:20.442058,All,7,5,2
2026-03-17 21:58:20.549857,All,7,5,1
2026-03-17 21:58:20.653418,All,7,5,2
2026-03-17 21:58:20.758018,All,7,5,2
2026-03-17 21:58:20.867128,All,7,5,2
2026-03-17 21:58:20.995210,All,7,5,1
2026-03-17 21:58:21.095453,All,7,5,2
2026-03-17 21:58:21.202920,All,7,5,1
2026-03-17 21:58:21.309370,All,7,5,2
2026-03-17 21:58:21.410600,All,7,5,1
2026-03-17 21:58:21.515834,All,7,5,2
2026-03-17 21:58:21.621240,All,7,5,2
2026-03-17 21:58:21.725376,All,7,5,4
2026-03-17 21:58:21.841365,All,7,5,3
2026-03-17 21:58:21.945681,All,7,5,1
2026-03-17 21:58:22.047419,All,7,5,2
2026-03-17 21:58:22.153243,All,7,5,1
2026-03-17 21:58:22.255569,All,8,5,2
2026-03-17 21:58:22.358846,All,8,5,2
2026-03-17 21:58:22.464490,All,8,5,2
2026-03-17 21:58:22.570763,All,8,5,2
2026-03-17 21:58:22.686151,All,8,5,3
2026-03-17 21:58:22.796807,All,8,5,3
2026-03-17 21:58:22.904025,All,8,5,2
2026-03-17 21:58:23.008472,All,8,5,4
2026-03-17 21:58:23.109499,All,9,5,3
2026-03-17 21:58:23.225980,All,9,5,3
2026-03-17 21:58:23.344554,All,9,5,3
2026-03-17 21:58:23.452865,All,9,5,2
2026-03-17 21:58:23.559832,All,9,5,2
2026-03-17 21:58:23.667438,All,9,5,2
2026-03-17 21:58:23.774983,All,9,5,1
2026-03-17 21:58:23.900441,All,9,5,1
2026-03-17 21:58:24.019153,All,9,5,1
2026-03-17 21:58:24.126102,All,9,5,1
2026-03-17 21:58:24.257754,All,9,5,1
2026-03-17 21:58:24.365927,All,9,5,1
2026-03-17 21:58:24.471411,All,9,5,1
2026-03-17 21:58:24.572481,All,9,5,1
2026-03-17 21:58:24.679190,All,9,5,1
2026-03-17 21:58:24.785445,All,9,5,1
2026-03-17 21:58:24.895723,All,9,5,1
2026-03-17 21:58:25.002730,All,9,5,1
2026-03-17 21:58:25.108286,All,9,6,1
2026-03-17 21:58:25.218357,All,9,6,1
2026-03-17 21:58:25.340644,All,9,6,1
2026-03-17 21:58:25.470384,All,9,6,1
2026-03-17 21:58:25.573909,All,9,6,1
2026-03-17 21:58:25.710165,All,9,6,1
2026-03-17 21:58:25.821994,All,9,6,1
2026-03-17 21:58:25.929236,All,9,6,1
2026-03-17 21:58:26.035252,All,9,6,1
2026-03-17 21:58:26.142285,All,9,6,0
2026-03-17 21:58:26.254609,All,9,6,0
2026-03-17 21:58:26.357635,All,9,6,1
2026-03-17 21:58:26.461727,All,9,6,2
2026-03-17 21:58:26.568709,All,9,6,1
2026-03-17 21:58:26.672230,All,9,6,1
2026-03-17 21:58:26.779413,All,9,6,0
2026-03-17 21:58:26.885927,All,9,6,0
2026-03-17 21:58:26.990211,All,9,6,0
2026-03-17 21:58:27.107706,All,9,6,0
2026-03-17 21:58:27.213983,All,9,6,0
2026-03-17 21:58:27.317583,All,9,6,0
2026-03-17 21:58:27.424399,All,9,6,0
2026-03-17 21:58:27.532555,All,9,6,0
2026-03-17 21:58:27.632509,All,9,6,0
2026-03-17 21:58:27.739771,All,9,6,1
2026-03-17 21:58:27.845817,All,9,6,0
2026-03-17 21:58:27.950980,All,9,6,1
2026-03-17 21:58:28.055763,All,9,6,2
2026-03-17 21:58:28.161444,All,9,6,3
2026-03-17 21:58:28.269809,All,9,6,2
2026-03-17 21:58:28.376207,All,9,6,1
2026-03-17 21:58:28.482377,All,9,6,0
2026-03-17 21:58:28.582404,All,9,6,0
2026-03-17 21:58:28.688144,All,9,6,0
2026-03-17 21:58:28.791905,All,9,6,1
2026-03-17 21:58:28.896717,All,9,6,1
2026-03-17 21:58:28.996846,All,9,6,0
2026-03-17 21:58:29.100486,All,9,6,0
2026-03-17 21:58:29.203307,All,9,6,0
2026-03-17 21:58:29.307857,All,9,6,0
2026-03-17 21:58:29.411106,All,9,6,0
2026-03-17 21:58:29.514496,All,9,6,0
2026-03-17 21:58:29.617805,All,9,6,0
2026-03-17 21:58:29.722564,All,9,6,1
2026-03-17 21:58:29.821573,All,9,6,3
2026-03-17 21:58:29.926919,All,9,6,3
2026-03-17 21:58:30.030437,All,9,6,1
2026-03-17 21:58:30.129724,All,9,6,2
2026-03-17 21:58:30.236458,All,10,6,3
2026-03-17 21:58:30.338572,All,10,6,1
2026-03-17 21:58:30.444597,All,10,6,3
2026-03-17 21:58:30.551183,All,10,6,3
2026-03-17 21:58:30.656935,All,10,7,1
2026-03-17 21:58:30.765090,All,10,7,1
2026-03-17 21:58:30.869047,All,10,7,0
2026-03-17 21:58:30.975471,All,10,7,2
2026-03-17 21:58:31.080976,All,10,7,1
2026-03-17 21:58:31.187552,All,10,8,1
2026-03-17 21:58:31.294760,All,10,8,0
2026-03-17 21:58:31.403110,All,10,8,2
2026-03-17 21:58:31.508986,All,10,8,2
2026-03-17 21:58:31.613207,All,10,8,2
2026-03-17 21:58:31.717906,All,10,8,1
2026-03-17 21:58:31.826161,All,10,8,1
2026-03-17 21:58:31.931875,All,10,8,1
2026-03-17 21:58:32.036566,All,10,8,0
2026-03-17 21:58:32.140953,All,10,8,1
2026-03-17 21:58:32.248284,All,10,8,1
2026-03-17 21:58:32.356074,All,10,8,2
2026-03-17 21:58:32.464383,All,10,8,1
2026-03-17 21:58:32.565389,All,10,8,0
2026-03-17 21:58:32.669820,All,10,8,1
2026-03-17 21:58:32.784214,All,10,8,0
2026-03-17 21:58:32.902922,All,10,8,0
2026-03-17 21:58:33.012963,All,10,8,0
2026-03-17 21:58:33.142954,All,10,8,1
2026-03-17 21:58:33.260008,All,10,8,1
2026-03-17 21:58:33.398803,All,10,9,1
2026-03-17 21:58:33.512001,All,10,9,0
2026-03-17 21:58:33.642215,All,10,9,2
2026-03-17 21:58:33.757253,All,10,9,1
2026-03-17 21:58:33.875023,All,10,9,3
2026-03-17 21:58:33.992522,All,10,9,2
2026-03-17 21:58:34.102610,All,10,9,0
2026-03-17 21:58:34.209519,All,10,9,0
2026-03-17 21:58:34.322400,All,10,9,2
2026-03-17 21:58:34.429315,All,10,9,0
2026-03-17 21:58:34.541745,All,10,9,2
2026-03-17 21:58:34.651441,All,10,9,2
2026-03-17 21:58:34.763716,All,10,9,3
2026-03-17 21:58:34.886346,All,10,9,0
2026-03-17 21:58:35.003143,All,10,9,0
2026-03-17 21:58:35.135833,All,10,9,1
2026-03-17 21:58:35.247141,All,10,9,0
2026-03-17 21:58:35.351761,All,10,9,2
2026-03-17 21:58:35.459922,All,11,9,1
2026-03-17 21:58:35.565453,All,11,9,0
2026-03-17 21:58:35.675934,All,11,9,0
2026-03-17 21:58:35.791129,All,11,9,0
2026-03-17 21:58:35.906249,All,11,9,0
2026-03-17 21:58:36.011163,All,11,9,0
2026-03-17 21:58:36.120134,All,11,9,2
2026-03-17 21:58:36.231717,All,11,9,1
2026-03-17 21:58:36.340784,All,11,9,1
2026-03-17 21:58:36.475195,All,11,9,2
2026-03-17 21:58:36.617653,All,11,9,2
2026-03-17 21:58:36.747693,All,11,9,1
2026-03-17 21:58:36.887785,All,11,9,2
2026-03-17 21:58:37.000030,All,11,9,2
2026-03-17 21:58:37.132623,All,11,9,3
2026-03-17 21:58:37.297319,All,11,9,2
2026-03-17 21:58:37.426977,All,11,9,2
2026-03-17 21:58:37.536295,All,11,9,0
2026-03-17 21:58:37.637258,All,11,9,1
2026-03-17 21:58:37.747093,All,11,9,2
2026-03-17 21:58:37.853375,All,11,9,1
2026-03-17 21:58:37.959205,All,11,9,1
2026-03-17 21:58:38.062706,All,11,9,1
2026-03-17 21:58:38.173892,All,11,9,0
2026-03-17 21:58:38.279300,All,11,9,1
2026-03-17 21:58:38.383490,All,11,9,0
2026-03-17 21:58:38.490024,All,11,9,0
2026-03-17 21:58:38.598588,All,11,9,1
2026-03-17 21:58:38.705117,All,11,9,0
2026-03-17 21:58:38.812895,All,11,9,2
2026-03-17 21:58:38.918936,All,11,9,2
2026-03-17 21:58:39.026096,All,11,9,2
2026-03-17 21:58:39.135199,All,11,9,3
2026-03-17 21:58:39.238112,All,11,9,4
2026-03-17 21:58:39.345275,All,11,9,1
2026-03-17 21:58:39.453058,All,11,9,2
2026-03-17 21:58:39.561630,All,11,10,2
2026-03-17 21:58:39.670336,All,11,10,1
2026-03-17 21:58:39.779453,All,11,10,1
2026-03-17 21:58:39.888218,All,12,10,1
2026-03-17 21:58:39.996278,All,12,10,1
2026-03-17 21:58:40.104152,All,12,10,1
2026-03-17 21:58:40.209340,All,12,10,1
2026-03-17 21:58:40.320240,All,12,10,1
2026-03-17 21:58:40.433756,All,12,10,1
2026-03-17 21:58:40.557062,All,12,10,2
2026-03-17 21:58:40.665502,All,12,10,2
2026-03-17 21:58:40.800864,All,12,10,1
2026-03-17 21:58:40.916402,All,12,10,2
2026-03-17 21:58:41.021739,All,12,10,3
2026-03-17 21:58:41.130146,All,12,11,2
2026-03-17 21:58:41.238759,All,13,11,2
2026-03-17 21:58:41.347954,All,13,11,3
2026-03-17 21:58:41.466606,All,13,12,3
2026-03-17 21:58:41.597542,All,13,12,2
2026-03-17 21:58:41.717346,All,13,12,1
2026-03-17 21:58:41.863499,All,13,12,1
2026-03-17 21:58:41.974861,All,13,12,1
2026-03-17 21:58:42.087791,All,13,12,1
2026-03-17 21:58:42.199078,All,13,12,1
2026-03-17 21:58:42.309873,All,13,12,1
2026-03-17 21:58:42.418416,All,13,12,1
2026-03-17 21:58:42.527212,All,13,12,1
2026-03-17 21:58:42.658550,All,13,12,1
2026-03-17 21:58:42.817124,All,13,12,2
2026-03-17 21:58:42.967278,All,13,12,2
2026-03-17 21:58:43.088228,All,13,12,3
2026-03-17 21:58:43.228693,All,13,13,2
2026-03-17 21:58:43.340955,All,13,13,4
2026-03-17 21:58:43.464608,All,13,13,2
2026-03-17 21:58:43.585872,All,13,13,3
2026-03-17 21:58:43.701736,All,13,14,4
2026-03-17 21:58:43.837552,All,13,14,3
2026-03-17 21:58:43.946143,All,13,14,2
2026-03-17 21:58:44.067891,All,13,14,2
2026-03-17 21:58:44.178809,All,13,14,3
2026-03-17 21:58:44.289034,All,13,14,2
2026-03-17 21:58:44.403341,All,13,14,2
2026-03-17 21:58:44.514190,All,13,14,2
2026-03-17 21:58:44.625020,All,13,14,0
2026-03-17 21:58:44.734771,All,13,14,2
2026-03-17 21:58:44.846738,All,13,14,4
2026-03-17 21:58:44.968280,All,13,14,2
2026-03-17 21:58:45.087278,All,13,14,4
2026-03-17 21:58:45.211902,All,13,14,3
2026-03-17 21:58:45.322944,All,13,15,4
2026-03-17 21:58:45.454381,All,14,16,5
2026-03-17 21:58:45.585639,All,15,16,4
2026-03-17 21:58:45.700974,All,15,16,3
2026-03-17 21:58:45.870028,All,15,16,3
2026-03-17 21:58:46.000632,All,15,16,1
2026-03-17 21:58:46.111564,All,15,16,3
2026-03-17 21:58:46.253779,All,15,16,3
2026-03-17 21:58:46.363914,All,15,16,2
2026-03-17 21:58:46.472468,All,15,16,1
2026-03-17 21:58:46.583394,All,15,17,2
2026-03-17 21:58:46.691399,All,15,17,1
2026-03-17 21:58:46.801376,All,15,17,2
2026-03-17 21:58:46.909743,All,15,17,2
2026-03-17 21:58:47.021652,All,15,18,2
2026-03-17 21:58:47.133379,All,16,18,2
2026-03-17 21:58:47.247862,All,16,18,1
2026-03-17 21:58:47.358188,All,16,18,0
2026-03-17 21:58:47.469483,All,16,18,0
2026-03-17 21:58:47.575299,All,16,18,0
2026-03-17 21:58:47.687638,All,16,18,1
2026-03-17 21:58:47.795721,All,16,18,0
2026-03-17 21:58:47.902841,All,16,18,2
2026-03-17 21:58:48.015259,All,16,18,1
2026-03-17 21:58:48.122592,All,16,18,2
2026-03-17 21:58:48.231834,All,16,18,3
2026-03-17 21:58:48.344609,All,16,19,3
2026-03-17 21:58:48.458674,All,16,19,4
2026-03-17 21:58:48.573639,All,16,19,2
2026-03-17 21:58:48.684010,All,16,19,1
2026-03-17 21:58:48.791999,All,16,19,3
2026-03-17 21:58:48.905128,All,16,19,4
2026-03-17 21:58:49.017958,All,17,20,5
2026-03-17 21:58:49.124749,All,17,20,1
2026-03-17 21:58:49.238287,All,17,20,4
2026-03-17 21:58:49.346428,All,18,20,3
2026-03-17 21:58:49.457333,All,18,20,2
2026-03-17 21:58:49.566963,All,18,20,1
2026-03-17 21:58:49.703515,All,18,20,2
2026-03-17 21:58:49.831907,All,18,20,4
2026-03-17 21:58:50.065673,All,18,20,6
2026-03-17 21:58:50.206460,All,19,20,5
2026-03-17 21:58:50.437656,All,20,20,6
2026-03-17 21:58:50.583818,All,20,20,3
2026-03-17 21:58:50.699191,All,20,20,3
2026-03-17 21:58:50.812374,All,20,20,2
2026-03-17 21:58:50.924615,All,20,20,4
2026-03-17 21:58:51.155098,All,20,20,7
2026-03-17 21:58:51.392212,All,20,21,7
2026-03-17 21:58:51.518226,All,21,21,5
2026-03-17 21:58:51.630900,All,21,22,2
2026-03-17 21:58:51.743148,All,22,22,5
2026-03-17 21:58:51.849193,All,22,22,3
2026-03-17 21:58:51.956624,All,22,22,4
2026-03-17 21:58:52.180243,All,22,22,6
2026-03-17 21:58:52.301435,All,22,22,0
2026-03-17 21:58:52.431389,All,22,22,2
2026-03-17 21:58:52.553967,All,22,22,0
2026-03-17 21:58:52.669216,All,22,22,4
2026-03-17 21:58:52.775864,All,22,22,0
2026-03-17 21:58:52.897945,All,22,22,1
2026-03-17 21:58:53.007990,All,22,22,1
2026-03-17 21:58:53.119437,All,22,22,4
2026-03-17 21:58:53.229942,All,22,22,4
2026-03-17 21:58:53.353847,All,22,23,3
2026-03-17 21:58:53.574886,All,22,24,6
2026-03-17 21:58:53.687884,All,22,24,4
2026-03-17 21:58:53.798445,All,22,24,2
2026-03-17 21:58:53.913199,All,22,24,2
2026-03-17 21:58:54.041636,All,22,24,3
2026-03-17 21:58:54.162783,All,22,24,3
2026-03-17 21:58:54.300485,All,22,24,2
2026-03-17 21:58:54.416604,All,22,24,3
2026-03-17 21:58:54.528512,All,22,24,3
2026-03-17 21:58:54.636781,All,22,24,1
2026-03-17 21:58:54.752667,All,23,24,1
2026-03-17 21:58:54.863637,All,23,24,3
2026-03-17 21:58:54.974782,All,23,24,0
2026-03-17 21:58:55.087741,All,23,24,3
2026-03-17 21:58:55.201006,All,23,24,0
2026-03-17 21:58:55.313088,All,23,24,0
2026-03-17 21:58:55.423027,All,23,24,2
2026-03-17 21:58:55.534825,All,23,24,0
2026-03-17 21:58:55.645551,All,23,24,1
2026-03-17 21:58:55.773718,All,23,24,0
2026-03-17 21:58:55.895905,All,23,24,1
2026-03-17 21:58:56.007121,All,23,24,1
2026-03-17 21:58:56.137218,All,23,24,1
2026-03-17 21:58:56.245837,All,23,24,1
2026-03-17 21:58:56.366715,All,23,24,1
2026-03-17 21:58:56.475168,All,23,24,3
2026-03-17 21:58:56.585519,All,23,25,1
2026-03-17 21:58:56.697756,All,23,25,2
2026-03-17 21:58:56.808923,All,23,25,1
2026-03-17 21:58:56.916392,All,23,25,0
2026-03-17 21:58:57.025629,All,23,25,0
2026-03-17 21:58:57.133694,All,23,25,0
2026-03-17 21:58:57.244282,All,23,25,0
2026-03-17 21:58:57.353182,All,23,25,0
2026-03-17 21:58:57.463654,All,23,25,1
2026-03-17 21:58:57.572470,All,23,25,3
2026-03-17 21:58:57.685530,All,23,25,1
2026-03-17 21:58:57.797464,All,23,25,0
2026-03-17 21:58:57.910366,All,23,25,0
2026-03-17 21:58:58.023640,All,23,25,0
2026-03-17 21:58:58.136365,All,23,25,1
2026-03-17 21:58:58.248956,All,23,25,1
2026-03-17 21:58:58.361652,All,23,25,1
2026-03-17 21:58:58.469952,All,23,25,1
2026-03-17 21:58:58.581608,All,23,26,1
2026-03-17 21:58:58.690869,All,23,26,1
2026-03-17 21:58:58.802808,All,23,26,1
2026-03-17 21:58:58.911785,All,23,26,1
2026-03-17 21:58:59.018944,All,23,26,0
2026-03-17 21:58:59.128266,All,23,26,0
2026-03-17 21:58:59.240103,All,23,26,0
2026-03-17 21:58:59.351383,All,23,26,0
2026-03-17 21:58:59.460804,All,23,26,1
2026-03-17 21:58:59.572452,All,23,26,1
2026-03-17 21:58:59.693276,All,23,26,1
2026-03-17 21:58:59.801778,All,23,26,1
2026-03-17 21:58:59.913614,All,23,26,3
2026-03-17 21:59:00.026862,All,23,26,0
2026-03-17 21:59:00.141009,All,23,26,3
2026-03-17 21:59:00.254315,All,23,26,0
2026-03-17 21:59:00.370651,All,23,26,2
2026-03-17 21:59:00.482022,All,23,26,1
2026-03-17 21:59:00.592190,All,23,26,0
2026-03-17 21:59:00.704408,All,23,26,1
2026-03-17 21:59:00.815997,All,23,26,4
2026-03-17 21:59:00.925415,All,23,26,4
2026-03-17 21:59:01.033715,All,23,26,2
2026-03-17 21:59:01.141183,All,24,26,1
2026-03-17 21:59:01.251492,All,24,26,0
2026-03-17 21:59:01.359462,All,24,26,1
